image,major_mean,major_std,minor_mean,minor_std,aspect_ratio_mean,aspect_ratio_std,contour_area_mean,contour_area_std,roughness_mean,roughness_std,solidity_mean,solidity_std,mean_red_mean,mean_green_mean,mean_blue_mean,VarietyID_
r188.JPG,86.21745910644532,5.885382396472859,27.8169303894043,1.2533896330228311,0.3231732032385006,0.01001762834446423,7366.6,990.464279461349,22.94846148915525,6.568436403309102,0.9726495050008047,0.03654727577913024,130.61094921516943,188.37322170747592,220.85106260944121,152
r189.JPG,70.07157745361329,6.779817588977593,25.997018814086914,2.28436139172876,0.3750497626440515,0.05418398736667441,5345.1,491.4125218863137,21.29015269914824,2.5461250880438406,0.9382704273818696,0.045400735456875556,125.09514158720465,183.56668471831807,218.23032017905297,138
r190.JPG,74.50876312255859,5.001887567329288,24.396290588378907,1.1578163431431876,0.32968044167733035,0.03827305999902877,5533.6,283.00714557135194,18.944428000896142,3.4864111951975816,0.9710873372169624,0.021950358806514525,121.9443928801459,189.08635278153733,224.3962203380736,105
r191.JPG,71.27136739095052,3.5338982685628726,26.77862294514974,2.0072844110100174,0.37760251282888985,0.04671381564546263,5860.5,174.52335087317113,23.215843534541232,5.340133242667642,0.9803164252575084,0.006018217126628267,130.47951558832486,185.01306642132363,217.99281934264346,106
r192.JPG,77.67691345214844,1.2226255294034118,25.640770721435548,1.262563164444662,0.3302285740931611,0.018470560888898646,6032.5,361.33164206246255,19.458478157267518,3.1798893912329023,0.9639568628350605,0.023861846626975363,130.34510740603056,188.3893995348554,224.09094287145354,85
r193.JPG,74.84133758544922,1.9110048610778574,24.504705810546874,1.3316205147160212,0.32721105782878107,0.009704949595621707,5585.8,491.45335485679607,18.732595101706103,1.7261364106708772,0.9677082047652966,0.015777554812490817,126.13379440549451,182.46160147531185,221.76806843243725,11
r194.JPG,71.69619445800781,4.638225525366635,25.243582916259765,1.9995843444343349,0.3519655348782844,0.013309875591079483,5509.6,781.5107449321758,21.904584065816575,2.7417127085608874,0.96463505766406,0.015160991677858572,119.04967240924698,183.1829304321017,228.62716793750602,135
r195.JPG,48.78361892700195,1.7063487986194037,24.850158309936525,2.08637012436077,0.5091310185321495,0.034123385098459774,3696.1,311.2718354679002,24.360041352042114,2.9873694861538267,0.9714618668026072,0.03169673778641216,125.92487407904784,183.36521332251803,226.92026886665613,111
r196.JPG,77.52186431884766,6.2350361867365685,28.238361358642578,1.505468102747351,0.36594998190677813,0.029455283548273314,6605.2,786.7897926242928,18.445651637430736,4.112177040208474,0.9586385144962831,0.036405785883965015,122.08455373910287,181.3574606898444,219.323295165253,48
r197.JPG,83.57711334228516,5.397944796052037,29.293613815307616,1.77346078472282,0.35145379722984493,0.026539989136605067,7310.5,803.8924748441866,23.330935175344447,4.861830360654167,0.948763690195565,0.015149820662906818,119.13456567506606,177.49086650878945,215.92496813017584,10
r198.JPG,74.63824005126953,7.61320963702645,21.924713134765625,1.9622892901483033,0.2961532349642598,0.038005464082398674,4852.2,670.3476378384245,22.617131878639846,1.1252404550987327,0.94400110419739,0.04288106619269085,126.76723765514271,188.8995062935369,223.84681380761612,94
r199.JPG,79.63546905517578,6.344408344511619,25.418250274658202,0.9301601531733524,0.32091156038064617,0.026432030782102153,6013.2,553.0836384409786,20.578200653975824,1.1743752431194254,0.9452585445190582,0.015524248788708719,115.79280199761556,177.2454459799966,216.9419918128272,136
r200.JPG,74.81663131713867,2.1357317266048517,22.3740291595459,1.7842723050388005,0.298723523367285,0.015321178974781208,5127.5,609.1045339950551,23.053790228708774,2.057628444465473,0.9725074026760332,0.010489954882973447,121.32224212868317,181.57452922913114,216.92833914868288,137
r201.JPG,77.13729858398438,2.1257967438193646,29.468115488688152,0.9916726498912362,0.3822639962737507,0.016788799609240006,7045.666666666667,144.3123926302473,23.493641818527948,4.285277313913705,0.9876097291636409,0.02927436613917007,127.93806159089631,182.35713891330192,214.26674170604358,153
r202.JPG,70.2274658203125,4.020262460715579,26.04830856323242,1.5653008600345943,0.3716862557486231,0.026283828483458713,5495.4,684.790105717722,21.789018513652017,0.8534698773421969,0.9531844938887637,0.03477756168614869,115.93286714858809,177.27236966850572,218.19743558710292,47
r203.JPG,75.75372314453125,2.9354811387128477,23.637173080444335,1.3696942304522552,0.3125652391023249,0.023345195584882135,5466.9,433.0613761992121,24.897669345096116,3.8912190631605603,0.9713900213974347,0.01505032801913307,121.3067356671113,181.59242007656331,220.09306654992534,103
r204.JPG,69.45902760823567,4.157013179913347,26.029579162597656,4.318488247495283,0.3759635302284039,0.06663614895672437,5481.833333333333,1098.67641581435,25.263059278585526,2.461271432941414,0.9620308186856746,0.023061685960702235,132.03768848142474,196.90108589638984,233.26362034380577,57
r205.JPG,65.49051437377929,3.667028655780427,28.040811157226564,1.773031473403699,0.4285650796342744,0.02274636318174802,5306.4,879.4767636372083,25.416827629362142,2.333644149741684,0.9139731290566621,0.07088580873300444,118.37272694144397,180.16668285514737,213.7095238558697,117
